Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PolicyCreation,Chrome 73.0.3683.103,,2019-04-18 13:10:43,2019-04-18 13:14:55,4m - 11.697s,PASSED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 73.0.3683.103,,2019-04-18 13:10:53,2019-04-18 13:11:04,11.280s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-18 13:10:53,2019-04-18 13:10:53,0.006s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 73.0.3683.103,,2019-04-18 13:10:53,2019-04-18 13:10:53,0.002s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), ""dDasTester"")",Chrome 73.0.3683.103,,2019-04-18 13:10:53,2019-04-18 13:10:53,0.246s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), ""Czybm6R*"")",Chrome 73.0.3683.103,,2019-04-18 13:10:53,2019-04-18 13:10:53,0.127s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-18 13:10:53,2019-04-18 13:10:58,4.019s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-18 13:10:58,2019-04-18 13:10:58,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-18 13:10:58,2019-04-18 13:11:04,6.677s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 73.0.3683.103,,2019-04-18 13:11:04,2019-04-18 13:11:04,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 73.0.3683.103,,2019-04-18 13:11:04,2019-04-18 13:11:04,0.001s,NOT_RUN
,,,,,,
Test Cases/TC02-CreatePolicy,Chrome 73.0.3683.103,This test case is for create the Policy,2019-04-18 13:11:04,2019-04-18 13:13:09,2m - 4.359s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 73.0.3683.103,,2019-04-18 13:11:05,2019-04-18 13:11:05,0.002s,PASSED
waitForJQueryLoad(10),Chrome 73.0.3683.103,,2019-04-18 13:11:05,2019-04-18 13:11:06,1.577s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 13:11:06,2019-04-18 13:11:11,5.007s,PASSED
"click(findTestObject(""TC-CreatePolicy/DashBoard/ClientSearchLink""))",Chrome 73.0.3683.103,,2019-04-18 13:11:11,2019-04-18 13:11:16,4.727s,PASSED
"setText(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), ""Dipak"")",Chrome 73.0.3683.103,,2019-04-18 13:11:16,2019-04-18 13:11:16,0.253s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 13:11:16,2019-04-18 13:11:21,5.005s,PASSED
"sendKeys(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-18 13:11:21,2019-04-18 13:11:21,0.068s,PASSED
delay(4),Chrome 73.0.3683.103,,2019-04-18 13:11:21,2019-04-18 13:11:25,4.003s,PASSED
"waitForElementClickable(findTestObject(""TC-CreatePolicy/ClientListing/ClientListAction""), 3)",Chrome 73.0.3683.103,,2019-04-18 13:11:25,2019-04-18 13:11:25,0.066s,PASSED
"click(findTestObject(""TC-CreatePolicy/ClientListing/ClientListAction""))",Chrome 73.0.3683.103,,2019-04-18 13:11:25,2019-04-18 13:11:27,2.056s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-18 13:11:27,2019-04-18 13:11:30,3.003s,PASSED
"click(findTestObject(""TC-CreatePolicy/ClientListing/StartQuote""))",Chrome 73.0.3683.103,,2019-04-18 13:11:30,2019-04-18 13:11:37,6.370s,PASSED
waitForJQueryLoad(5),Chrome 73.0.3683.103,,2019-04-18 13:11:37,2019-04-18 13:11:38,1.133s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectCurrency""), var_Currency, true)",Chrome 73.0.3683.103,,2019-04-18 13:11:38,2019-04-18 13:11:38,0.227s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectBroker""), var_Broker, true)",Chrome 73.0.3683.103,,2019-04-18 13:11:38,2019-04-18 13:11:39,0.733s,PASSED
waitForJQueryLoad(5),Chrome 73.0.3683.103,,2019-04-18 13:11:39,2019-04-18 13:11:40,1.037s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectProduct""), var_ProductName, false)",Chrome 73.0.3683.103,,2019-04-18 13:11:40,2019-04-18 13:11:40,0.103s,PASSED
waitForJQueryLoad(5),Chrome 73.0.3683.103,,2019-04-18 13:11:40,2019-04-18 13:11:41,1.031s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectPolicyTerm""), var_policyTerm, false)",Chrome 73.0.3683.103,,2019-04-18 13:11:41,2019-04-18 13:11:41,0.102s,PASSED
waitForJQueryLoad(3),Chrome 73.0.3683.103,,2019-04-18 13:11:41,2019-04-18 13:11:42,0.522s,PASSED
"selectOptionByValue(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectTimeZone""), ""343"", false)",Chrome 73.0.3683.103,,2019-04-18 13:11:42,2019-04-18 13:11:42,0.001s,NOT_RUN
delay(3),Chrome 73.0.3683.103,,2019-04-18 13:11:42,2019-04-18 13:11:45,3.003s,PASSED
"click(findTestObject(""TC-CreatePolicy/GeneralDetails/NextButton""))",Chrome 73.0.3683.103,,2019-04-18 13:11:45,2019-04-18 13:11:45,0.090s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 13:11:45,2019-04-18 13:11:50,5.003s,PASSED
"if (var_Alert.equals(""Cancel""))",Chrome 73.0.3683.103,,2019-04-18 13:11:50,2019-04-18 13:12:19,28.877s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 13:12:19,2019-04-18 13:12:24,5.001s,PASSED
"var_Total = getText(findTestObject(""TC-CreatePolicy/Premium/TotalPremium""))",Chrome 73.0.3683.103,,2019-04-18 13:12:24,2019-04-18 13:12:24,0.056s,PASSED
"com.excel.helper.ExcelHelper.updateTheExcel(""E:\MarkitCore\CoreApplication\Data Files\TestData\policy.xlsx"", ""ActualValue"", var_Total)",Chrome 73.0.3683.103,,2019-04-18 13:12:24,2019-04-18 13:12:24,0.878s,PASSED
"verifyElementText(findTestObject(""TC-CreatePolicy/Premium/TotalPremium""), var_ExpectedValue)",Chrome 73.0.3683.103,,2019-04-18 13:12:24,2019-04-18 13:12:25,0.033s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-18 13:12:25,2019-04-18 13:12:27,2.022s,PASSED
"click(findTestObject(""TC-CreatePolicy/Premium/BindButton""))",Chrome 73.0.3683.103,,2019-04-18 13:12:27,2019-04-18 13:12:30,3.598s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 13:12:30,2019-04-18 13:12:35,5.003s,PASSED
"click(findTestObject(""TC-CreatePolicy/PaymentDetails/PaymentMethods""))",Chrome 73.0.3683.103,,2019-04-18 13:12:35,2019-04-18 13:12:35,0.072s,PASSED
waitForJQueryLoad(4),Chrome 73.0.3683.103,,2019-04-18 13:12:35,2019-04-18 13:12:35,0.035s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/PaymentDetails/SelectNoOfInstallment""), ""1"", false)",Chrome 73.0.3683.103,,2019-04-18 13:12:35,2019-04-18 13:12:35,0.060s,PASSED
delay(4),Chrome 73.0.3683.103,,2019-04-18 13:12:35,2019-04-18 13:12:39,4.002s,PASSED
"click(findTestObject(""TC-CreatePolicy/PaymentDetails/ConfirmPaymentType""))",Chrome 73.0.3683.103,,2019-04-18 13:12:39,2019-04-18 13:12:39,0.077s,PASSED
delay(4),Chrome 73.0.3683.103,,2019-04-18 13:12:39,2019-04-18 13:12:43,4.001s,PASSED
"setText(findTestObject(""TC-CreatePolicy/PaymentDetails/EmailText""), ""dipak.das@mailinator.com"")",Chrome 73.0.3683.103,,2019-04-18 13:12:43,2019-04-18 13:12:44,0.871s,PASSED
"scrollToElement(findTestObject(""TC-CreatePolicy/PaymentDetails/BindAndSendPolicySchedule""), 5)",Chrome 73.0.3683.103,,2019-04-18 13:12:44,2019-04-18 13:12:44,0.036s,PASSED
delay(6),Chrome 73.0.3683.103,,2019-04-18 13:12:44,2019-04-18 13:12:50,6.004s,PASSED
"click(findTestObject(""TC-CreatePolicy/PaymentDetails/BindAndSendPolicySchedule""))",Chrome 73.0.3683.103,,2019-04-18 13:12:50,2019-04-18 13:12:50,0.093s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 13:12:50,2019-04-18 13:12:55,5.003s,PASSED
"PolicyNo_Global = getText(findTestObject(""TC-CreatePolicy/Premium/PolicyNo""))",Chrome 73.0.3683.103,,2019-04-18 13:12:55,2019-04-18 13:12:55,0.001s,NOT_RUN
"Get_Policy_No = getText(findTestObject(""TC-CreatePolicy/Premium/PolicyNo""))",Chrome 73.0.3683.103,,2019-04-18 13:12:55,2019-04-18 13:12:58,3.070s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 13:12:58,2019-04-18 13:13:03,5.003s,PASSED
out.println(PolicyNo_Global),Chrome 73.0.3683.103,,2019-04-18 13:13:03,2019-04-18 13:13:03,0.001s,NOT_RUN
"com.excel.helper.ExcelHelper.updateTheExcel(""E:\MarkitCore\CoreApplication\Data Files\TestData\policy.xlsx"", ""policy"", Get_Policy_No)",Chrome 73.0.3683.103,,2019-04-18 13:13:03,2019-04-18 13:13:04,0.093s,PASSED
log.logInfo(PolicyNo_Global),Chrome 73.0.3683.103,,2019-04-18 13:13:04,2019-04-18 13:13:04,0.001s,NOT_RUN
log.logInfo(var_Total),Chrome 73.0.3683.103,,2019-04-18 13:13:04,2019-04-18 13:13:04,0.001s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 13:13:04,2019-04-18 13:13:09,5.002s,PASSED
,,,,,,
Test Cases/TC02-CreatePolicy,Chrome 73.0.3683.103,This test case is for create the Policy,2019-04-18 13:13:09,2019-04-18 13:14:54,1m - 45.339s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 73.0.3683.103,,2019-04-18 13:13:09,2019-04-18 13:13:09,0.001s,PASSED
waitForJQueryLoad(10),Chrome 73.0.3683.103,,2019-04-18 13:13:09,2019-04-18 13:13:09,0.021s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 13:13:09,2019-04-18 13:13:14,5.002s,PASSED
"click(findTestObject(""TC-CreatePolicy/DashBoard/ClientSearchLink""))",Chrome 73.0.3683.103,,2019-04-18 13:13:14,2019-04-18 13:13:17,2.831s,PASSED
"setText(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), ""Dipak"")",Chrome 73.0.3683.103,,2019-04-18 13:13:17,2019-04-18 13:13:17,0.225s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 13:13:17,2019-04-18 13:13:22,5.002s,PASSED
"sendKeys(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-18 13:13:22,2019-04-18 13:13:22,0.049s,PASSED
delay(4),Chrome 73.0.3683.103,,2019-04-18 13:13:22,2019-04-18 13:13:26,4.003s,PASSED
"waitForElementClickable(findTestObject(""TC-CreatePolicy/ClientListing/ClientListAction""), 3)",Chrome 73.0.3683.103,,2019-04-18 13:13:26,2019-04-18 13:13:26,0.047s,PASSED
"click(findTestObject(""TC-CreatePolicy/ClientListing/ClientListAction""))",Chrome 73.0.3683.103,,2019-04-18 13:13:26,2019-04-18 13:13:29,3.571s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-18 13:13:29,2019-04-18 13:13:32,3.001s,PASSED
"click(findTestObject(""TC-CreatePolicy/ClientListing/StartQuote""))",Chrome 73.0.3683.103,,2019-04-18 13:13:32,2019-04-18 13:13:34,1.139s,PASSED
waitForJQueryLoad(5),Chrome 73.0.3683.103,,2019-04-18 13:13:34,2019-04-18 13:13:35,1.136s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectCurrency""), var_Currency, true)",Chrome 73.0.3683.103,,2019-04-18 13:13:35,2019-04-18 13:13:35,0.224s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectBroker""), var_Broker, true)",Chrome 73.0.3683.103,,2019-04-18 13:13:35,2019-04-18 13:13:36,0.711s,PASSED
waitForJQueryLoad(5),Chrome 73.0.3683.103,,2019-04-18 13:13:36,2019-04-18 13:13:37,1.025s,PASSED
