Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PolicyCreation,Chrome 73.0.3683.103,This test case is used to create Policy,2019-04-17 19:44:10,2019-04-17 19:46:09,1m - 59.188s,PASSED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 73.0.3683.103,,2019-04-17 19:44:17,2019-04-17 19:44:28,10.108s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 19:44:18,2019-04-17 19:44:18,0.003s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 73.0.3683.103,,2019-04-17 19:44:18,2019-04-17 19:44:18,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), ""dDasTester"")",Chrome 73.0.3683.103,,2019-04-17 19:44:18,2019-04-17 19:44:18,0.226s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), ""Czybm6R*"")",Chrome 73.0.3683.103,,2019-04-17 19:44:18,2019-04-17 19:44:18,0.137s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-17 19:44:18,2019-04-17 19:44:22,4.024s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 19:44:22,2019-04-17 19:44:22,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-17 19:44:22,2019-04-17 19:44:28,5.511s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 73.0.3683.103,,2019-04-17 19:44:28,2019-04-17 19:44:28,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 73.0.3683.103,,2019-04-17 19:44:28,2019-04-17 19:44:28,0.001s,NOT_RUN
,,,,,,
Test Cases/TC02-CreatePolicy,Chrome 73.0.3683.103,This test case is for create the Policy,2019-04-17 19:44:28,2019-04-17 19:46:08,1m - 40.746s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 73.0.3683.103,,2019-04-17 19:44:28,2019-04-17 19:44:28,0.001s,PASSED
waitForJQueryLoad(10),Chrome 73.0.3683.103,,2019-04-17 19:44:28,2019-04-17 19:44:28,0.058s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 19:44:28,2019-04-17 19:44:33,5.008s,PASSED
"click(findTestObject(""TC-CreatePolicy/DashBoard/ClientSearchLink""))",Chrome 73.0.3683.103,,2019-04-17 19:44:33,2019-04-17 19:44:35,2.029s,PASSED
"setText(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), ""Dipak"")",Chrome 73.0.3683.103,,2019-04-17 19:44:35,2019-04-17 19:44:35,0.230s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 19:44:35,2019-04-17 19:44:40,5.003s,PASSED
"sendKeys(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-17 19:44:40,2019-04-17 19:44:40,0.083s,PASSED
delay(4),Chrome 73.0.3683.103,,2019-04-17 19:44:40,2019-04-17 19:44:44,4.009s,PASSED
"waitForElementClickable(findTestObject(""TC-CreatePolicy/ClientListing/ClientListAction""), 3)",Chrome 73.0.3683.103,,2019-04-17 19:44:44,2019-04-17 19:44:44,0.056s,PASSED
"click(findTestObject(""TC-CreatePolicy/ClientListing/ClientListAction""))",Chrome 73.0.3683.103,,2019-04-17 19:44:44,2019-04-17 19:44:46,1.078s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-17 19:44:46,2019-04-17 19:44:49,3.004s,PASSED
"click(findTestObject(""TC-CreatePolicy/ClientListing/StartQuote""))",Chrome 73.0.3683.103,,2019-04-17 19:44:49,2019-04-17 19:44:52,3.676s,PASSED
waitForJQueryLoad(5),Chrome 73.0.3683.103,,2019-04-17 19:44:52,2019-04-17 19:44:53,0.632s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectCurrency""), var_Currency, true)",Chrome 73.0.3683.103,,2019-04-17 19:44:53,2019-04-17 19:44:53,0.251s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectBroker""), var_Broker, true)",Chrome 73.0.3683.103,,2019-04-17 19:44:53,2019-04-17 19:44:54,0.757s,PASSED
waitForJQueryLoad(5),Chrome 73.0.3683.103,,2019-04-17 19:44:54,2019-04-17 19:44:54,0.520s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectProduct""), var_ProductName, false)",Chrome 73.0.3683.103,,2019-04-17 19:44:54,2019-04-17 19:44:54,0.105s,PASSED
