Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PolicyCreation,Chrome 74.0.3729.131,This test case is used to create Policy,2019-05-15 16:27:03,2019-05-15 16:30:52,3m - 48.846s,PASSED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.131,,2019-05-15 16:27:17,2019-05-15 16:27:30,13.198s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-15 16:27:17,2019-05-15 16:27:17,0.002s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.131,,2019-05-15 16:27:17,2019-05-15 16:27:17,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), username)",Chrome 74.0.3729.131,,2019-05-15 16:27:17,2019-05-15 16:27:18,0.603s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), password)",Chrome 74.0.3729.131,,2019-05-15 16:27:18,2019-05-15 16:27:18,0.118s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-15 16:27:18,2019-05-15 16:27:22,4.020s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,2019-05-15 16:27:22,2019-05-15 16:27:22,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.131,,2019-05-15 16:27:22,2019-05-15 16:27:30,8.211s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-15 16:27:30,2019-05-15 16:27:30,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.131,,2019-05-15 16:27:30,2019-05-15 16:27:30,0.001s,NOT_RUN
,,,,,,
Test Cases/TC02-CreatePolicy,Chrome 74.0.3729.131,This test case is for create the Policy,2019-05-15 16:27:30,2019-05-15 16:29:15,1m - 45.200s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-15 16:27:30,2019-05-15 16:27:30,0.000s,PASSED
waitForJQueryLoad(10),Chrome 74.0.3729.131,,2019-05-15 16:27:30,2019-05-15 16:27:31,0.638s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:27:31,2019-05-15 16:27:36,5.007s,PASSED
"click(findTestObject(""TC-CreatePolicy/DashBoard/ClientSearchLink""))",Chrome 74.0.3729.131,,2019-05-15 16:27:36,2019-05-15 16:27:38,2.032s,PASSED
"setText(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), ""Dipak"")",Chrome 74.0.3729.131,,2019-05-15 16:27:38,2019-05-15 16:27:38,0.284s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:27:38,2019-05-15 16:27:43,5.003s,PASSED
"sendKeys(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), Keys.chord(ENTER))",Chrome 74.0.3729.131,,2019-05-15 16:27:43,2019-05-15 16:27:43,0.095s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-15 16:27:43,2019-05-15 16:27:47,4.004s,PASSED
"waitForElementClickable(findTestObject(""TC-CreatePolicy/ClientListing/ClientListAction""), 3)",Chrome 74.0.3729.131,,2019-05-15 16:27:47,2019-05-15 16:27:48,0.117s,PASSED
"click(findTestObject(""TC-CreatePolicy/ClientListing/ClientListAction""))",Chrome 74.0.3729.131,,2019-05-15 16:27:48,2019-05-15 16:27:49,1.533s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-15 16:27:49,2019-05-15 16:27:52,3.003s,PASSED
"click(findTestObject(""TC-CreatePolicy/ClientListing/StartQuote""))",Chrome 74.0.3729.131,,2019-05-15 16:27:52,2019-05-15 16:27:57,5.391s,PASSED
waitForJQueryLoad(5),Chrome 74.0.3729.131,,2019-05-15 16:27:57,2019-05-15 16:27:58,0.640s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectCurrency""), var_Currency, true)",Chrome 74.0.3729.131,,2019-05-15 16:27:58,2019-05-15 16:27:59,0.459s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectBroker""), var_Broker, true)",Chrome 74.0.3729.131,,2019-05-15 16:27:59,2019-05-15 16:27:59,0.792s,PASSED
waitForJQueryLoad(5),Chrome 74.0.3729.131,,2019-05-15 16:27:59,2019-05-15 16:28:00,0.522s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectProduct""), var_ProductName, false)",Chrome 74.0.3729.131,,2019-05-15 16:28:00,2019-05-15 16:28:00,0.148s,PASSED
waitForJQueryLoad(5),Chrome 74.0.3729.131,,2019-05-15 16:28:00,2019-05-15 16:28:01,1.030s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectPolicyTerm""), var_policyTerm, false)",Chrome 74.0.3729.131,,2019-05-15 16:28:01,2019-05-15 16:28:01,0.148s,PASSED
waitForJQueryLoad(3),Chrome 74.0.3729.131,,2019-05-15 16:28:01,2019-05-15 16:28:02,1.036s,PASSED
"selectOptionByValue(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectTimeZone""), ""343"", false)",Chrome 74.0.3729.131,,2019-05-15 16:28:02,2019-05-15 16:28:02,0.001s,NOT_RUN
delay(3),Chrome 74.0.3729.131,,2019-05-15 16:28:02,2019-05-15 16:28:05,3.006s,PASSED
"click(findTestObject(""TC-CreatePolicy/GeneralDetails/NextButton""))",Chrome 74.0.3729.131,,2019-05-15 16:28:05,2019-05-15 16:28:05,0.101s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:28:05,2019-05-15 16:28:10,5.002s,PASSED
"if (var_Alert.equals(""Cancel""))",Chrome 74.0.3729.131,,2019-05-15 16:28:10,2019-05-15 16:28:29,18.286s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:28:29,2019-05-15 16:28:34,5.004s,PASSED
"var_Total = getText(findTestObject(""TC-CreatePolicy/Premium/TotalPremium""))",Chrome 74.0.3729.131,,2019-05-15 16:28:34,2019-05-15 16:28:34,0.109s,PASSED
"com.excel.helper.ExcelHelper.updateTheExcel(""Data Files/TestData/policy.xlsx"", ""ActualValue"", var_Total)",Chrome 74.0.3729.131,,2019-05-15 16:28:34,2019-05-15 16:28:35,1.348s,PASSED
"verifyElementText(findTestObject(""TC-CreatePolicy/Premium/TotalPremium""), var_ExpectedValue)",Chrome 74.0.3729.131,,2019-05-15 16:28:35,2019-05-15 16:28:35,0.001s,NOT_RUN
delay(2),Chrome 74.0.3729.131,,2019-05-15 16:28:35,2019-05-15 16:28:37,2.020s,PASSED
"click(findTestObject(""TC-CreatePolicy/Premium/BindButton""))",Chrome 74.0.3729.131,,2019-05-15 16:28:37,2019-05-15 16:28:39,1.931s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:28:39,2019-05-15 16:28:44,5.004s,PASSED
"click(findTestObject(""TC-CreatePolicy/PaymentDetails/PaymentMethods""))",Chrome 74.0.3729.131,,2019-05-15 16:28:44,2019-05-15 16:28:44,0.085s,PASSED
waitForJQueryLoad(4),Chrome 74.0.3729.131,,2019-05-15 16:28:44,2019-05-15 16:28:44,0.035s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/PaymentDetails/SelectNoOfInstallment""), ""1"", false)",Chrome 74.0.3729.131,,2019-05-15 16:28:44,2019-05-15 16:28:44,0.054s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-15 16:28:44,2019-05-15 16:28:48,4.001s,PASSED
"click(findTestObject(""TC-CreatePolicy/PaymentDetails/ConfirmPaymentType""))",Chrome 74.0.3729.131,,2019-05-15 16:28:48,2019-05-15 16:28:48,0.092s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-15 16:28:48,2019-05-15 16:28:52,4.003s,PASSED
"setText(findTestObject(""TC-CreatePolicy/PaymentDetails/EmailText""), ""dipak.das@mailinator.com"")",Chrome 74.0.3729.131,,2019-05-15 16:28:52,2019-05-15 16:28:53,0.368s,PASSED
"scrollToElement(findTestObject(""TC-CreatePolicy/PaymentDetails/BindAndSendPolicySchedule""), 5)",Chrome 74.0.3729.131,,2019-05-15 16:28:53,2019-05-15 16:28:53,0.057s,PASSED
delay(6),Chrome 74.0.3729.131,,2019-05-15 16:28:53,2019-05-15 16:28:59,6.004s,PASSED
"click(findTestObject(""TC-CreatePolicy/PaymentDetails/BindAndSendPolicySchedule""))",Chrome 74.0.3729.131,,2019-05-15 16:28:59,2019-05-15 16:28:59,0.173s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:28:59,2019-05-15 16:29:04,5.025s,PASSED
"PolicyNo_Global = getText(findTestObject(""TC-CreatePolicy/Premium/PolicyNo""))",Chrome 74.0.3729.131,,2019-05-15 16:29:04,2019-05-15 16:29:04,0.001s,NOT_RUN
"Get_Policy_No = getText(findTestObject(""TC-CreatePolicy/Premium/PolicyNo""))",Chrome 74.0.3729.131,,2019-05-15 16:29:04,2019-05-15 16:29:05,1.116s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:29:05,2019-05-15 16:29:10,5.003s,PASSED
