Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Claim,Chrome 74.0.3729.108,,2019-04-25 16:22:05,2019-04-25 16:23:00,55.935s,FAILED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.108,,2019-04-25 16:22:13,2019-04-25 16:22:22,8.961s,PASSED
"openBrowser("""")",Chrome 74.0.3729.108,,2019-04-25 16:22:13,2019-04-25 16:22:13,0.001s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.108,,2019-04-25 16:22:13,2019-04-25 16:22:13,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), ""dDasTester"")",Chrome 74.0.3729.108,,2019-04-25 16:22:13,2019-04-25 16:22:13,0.230s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), ""Czybm6R*"")",Chrome 74.0.3729.108,,2019-04-25 16:22:13,2019-04-25 16:22:13,0.150s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.108,,2019-04-25 16:22:13,2019-04-25 16:22:17,4.020s,PASSED
maximizeWindow(),Chrome 74.0.3729.108,,2019-04-25 16:22:17,2019-04-25 16:22:17,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.108,,2019-04-25 16:22:17,2019-04-25 16:22:22,4.368s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.108,,2019-04-25 16:22:22,2019-04-25 16:22:22,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.108,,2019-04-25 16:22:22,2019-04-25 16:22:22,0.000s,NOT_RUN
,,,,,,
Test Cases/TC10-ClaimManagement,Chrome 74.0.3729.108,This Test Case is used to claim management.,2019-04-25 16:22:22,2019-04-25 16:23:00,37.987s,FAILED
delay(3),Chrome 74.0.3729.108,,2019-04-25 16:22:22,2019-04-25 16:22:25,3.005s,PASSED
"click(findTestObject(""TC10-Claim/Claims""))",Chrome 74.0.3729.108,,2019-04-25 16:22:25,2019-04-25 16:22:25,0.099s,PASSED
delay(4),Chrome 74.0.3729.108,,2019-04-25 16:22:25,2019-04-25 16:22:29,4.004s,PASSED
"click(findTestObject(""TC10-Claim/ClaimManagement""))",Chrome 74.0.3729.108,,2019-04-25 16:22:29,2019-04-25 16:22:30,1.298s,PASSED
waitForJQueryLoad(5),Chrome 74.0.3729.108,,2019-04-25 16:22:30,2019-04-25 16:22:31,0.571s,PASSED
"click(findTestObject(""TC10-Claim/AddClaimButton""))",Chrome 74.0.3729.108,,2019-04-25 16:22:31,2019-04-25 16:22:33,1.544s,PASSED
waitForJQueryLoad(4),Chrome 74.0.3729.108,,2019-04-25 16:22:33,2019-04-25 16:22:33,0.627s,PASSED
"click(findTestObject(""TC10-Claim/PolicyRefNo""))",Chrome 74.0.3729.108,,2019-04-25 16:22:33,2019-04-25 16:22:33,0.233s,PASSED
