Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PolicyCreation,Chrome 74.0.3729.157,This test case is used to create Policy,2019-05-16 14:25:48,2019-05-16 14:28:25,2m - 37.283s,PASSED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.157,,2019-05-16 14:25:56,2019-05-16 14:26:07,10.969s,PASSED
"openBrowser("""")",Chrome 74.0.3729.157,,2019-05-16 14:25:57,2019-05-16 14:25:57,0.007s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.157,,2019-05-16 14:25:57,2019-05-16 14:25:57,0.003s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), username)",Chrome 74.0.3729.157,,2019-05-16 14:25:57,2019-05-16 14:25:57,0.359s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), password)",Chrome 74.0.3729.157,,2019-05-16 14:25:57,2019-05-16 14:25:57,0.117s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.157,,2019-05-16 14:25:57,2019-05-16 14:26:01,4.025s,PASSED
maximizeWindow(),Chrome 74.0.3729.157,,2019-05-16 14:26:01,2019-05-16 14:26:01,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.157,,2019-05-16 14:26:01,2019-05-16 14:26:07,6.222s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.157,,2019-05-16 14:26:07,2019-05-16 14:26:07,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.157,,2019-05-16 14:26:07,2019-05-16 14:26:07,0.001s,NOT_RUN
,,,,,,
Test Cases/TC05-PaymentSection,Chrome 74.0.3729.157,This section is used to paid the transaction,2019-05-16 14:26:07,2019-05-16 14:26:35,27.597s,PASSED
delay(3),Chrome 74.0.3729.157,,2019-05-16 14:26:08,2019-05-16 14:26:11,3.003s,PASSED
"scrollToElement(findTestObject(""TC05-PaymentSection/Payments""), 3)",Chrome 74.0.3729.157,,2019-05-16 14:26:11,2019-05-16 14:26:11,0.078s,PASSED
"click(findTestObject(""TC05-PaymentSection/Payments""))",Chrome 74.0.3729.157,,2019-05-16 14:26:11,2019-05-16 14:26:11,0.068s,PASSED
delay(5),Chrome 74.0.3729.157,,2019-05-16 14:26:11,2019-05-16 14:26:16,5.004s,PASSED
