Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PolicyCreation,Chrome 73.0.3683.103,,2019-04-18 16:23:59,2019-04-18 16:28:27,4m - 28.227s,PASSED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 73.0.3683.103,,2019-04-18 16:24:31,2019-04-18 16:24:44,12.592s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-18 16:24:32,2019-04-18 16:24:32,0.002s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 73.0.3683.103,,2019-04-18 16:24:32,2019-04-18 16:24:32,0.002s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), ""dDasTester"")",Chrome 73.0.3683.103,,2019-04-18 16:24:32,2019-04-18 16:24:33,0.810s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), ""Czybm6R*"")",Chrome 73.0.3683.103,,2019-04-18 16:24:33,2019-04-18 16:24:33,0.123s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-18 16:24:33,2019-04-18 16:24:37,4.061s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-18 16:24:37,2019-04-18 16:24:37,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-18 16:24:37,2019-04-18 16:24:44,6.424s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 73.0.3683.103,,2019-04-18 16:24:44,2019-04-18 16:24:44,0.002s,NOT_RUN
log.logInfo(“Dipak”),Chrome 73.0.3683.103,,2019-04-18 16:24:44,2019-04-18 16:24:44,0.002s,NOT_RUN
,,,,,,
Test Cases/TC02-CreatePolicy,Chrome 73.0.3683.103,This test case is for create the Policy,2019-04-18 16:24:44,2019-04-18 16:26:47,2m - 3.100s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 73.0.3683.103,,2019-04-18 16:24:45,2019-04-18 16:24:45,0.000s,PASSED
waitForJQueryLoad(10),Chrome 73.0.3683.103,,2019-04-18 16:24:45,2019-04-18 16:24:45,0.165s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 16:24:45,2019-04-18 16:24:50,5.006s,PASSED
"click(findTestObject(""TC-CreatePolicy/DashBoard/ClientSearchLink""))",Chrome 73.0.3683.103,,2019-04-18 16:24:50,2019-04-18 16:24:52,2.457s,PASSED
"setText(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), ""Dipak"")",Chrome 73.0.3683.103,,2019-04-18 16:24:52,2019-04-18 16:24:53,0.368s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 16:24:53,2019-04-18 16:24:58,5.002s,PASSED
"sendKeys(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-18 16:24:58,2019-04-18 16:24:58,0.092s,PASSED
