Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PolicyCreation,Chrome 73.0.3683.103,This test case is used to create Policy,2019-04-23 14:30:37,2019-04-23 14:35:05,4m - 28.500s,FAILED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 73.0.3683.103,,2019-04-23 14:30:57,2019-04-23 14:31:17,19.608s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 14:30:58,2019-04-23 14:30:58,0.002s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 73.0.3683.103,,2019-04-23 14:30:58,2019-04-23 14:30:58,0.002s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), ""dDasTester"")",Chrome 73.0.3683.103,,2019-04-23 14:30:58,2019-04-23 14:30:59,0.918s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), ""Czybm6R*"")",Chrome 73.0.3683.103,,2019-04-23 14:30:59,2019-04-23 14:30:59,0.144s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 14:30:59,2019-04-23 14:31:03,4.058s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-23 14:31:03,2019-04-23 14:31:03,0.002s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 14:31:03,2019-04-23 14:31:17,13.881s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 73.0.3683.103,,2019-04-23 14:31:17,2019-04-23 14:31:17,0.002s,NOT_RUN
log.logInfo(“Dipak”),Chrome 73.0.3683.103,,2019-04-23 14:31:17,2019-04-23 14:31:17,0.001s,NOT_RUN
,,,,,,
