Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PolicyCreation,Chrome 73.0.3683.103,,2019-04-18 12:26:04,2019-04-18 12:28:14,2m - 10.093s,PASSED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 73.0.3683.103,,2019-04-18 12:26:13,2019-04-18 12:26:24,10.960s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-18 12:26:13,2019-04-18 12:26:13,0.003s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 73.0.3683.103,,2019-04-18 12:26:13,2019-04-18 12:26:13,0.003s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), ""dDasTester"")",Chrome 73.0.3683.103,,2019-04-18 12:26:13,2019-04-18 12:26:13,0.234s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), ""Czybm6R*"")",Chrome 73.0.3683.103,,2019-04-18 12:26:13,2019-04-18 12:26:13,0.136s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-18 12:26:13,2019-04-18 12:26:17,4.019s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-18 12:26:17,2019-04-18 12:26:17,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-18 12:26:17,2019-04-18 12:26:24,6.369s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 73.0.3683.103,,2019-04-18 12:26:24,2019-04-18 12:26:24,0.000s,NOT_RUN
log.logInfo(“Dipak”),Chrome 73.0.3683.103,,2019-04-18 12:26:24,2019-04-18 12:26:24,0.002s,NOT_RUN
,,,,,,
Test Cases/TC02-CreatePolicy,Chrome 73.0.3683.103,This test case is for create the Policy,2019-04-18 12:26:24,2019-04-18 12:28:13,1m - 49.754s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 73.0.3683.103,,2019-04-18 12:26:24,2019-04-18 12:26:24,0.001s,PASSED
waitForJQueryLoad(10),Chrome 73.0.3683.103,,2019-04-18 12:26:24,2019-04-18 12:26:24,0.049s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 12:26:24,2019-04-18 12:26:29,5.006s,PASSED
"click(findTestObject(""TC-CreatePolicy/DashBoard/ClientSearchLink""))",Chrome 73.0.3683.103,,2019-04-18 12:26:29,2019-04-18 12:26:31,1.655s,PASSED
"setText(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), ""Dipak"")",Chrome 73.0.3683.103,,2019-04-18 12:26:31,2019-04-18 12:26:31,0.241s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 12:26:31,2019-04-18 12:26:36,5.003s,PASSED
"sendKeys(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-18 12:26:36,2019-04-18 12:26:36,0.062s,PASSED
delay(4),Chrome 73.0.3683.103,,2019-04-18 12:26:36,2019-04-18 12:26:40,4.003s,PASSED
"waitForElementClickable(findTestObject(""TC-CreatePolicy/ClientListing/ClientListAction""), 3)",Chrome 73.0.3683.103,,2019-04-18 12:26:40,2019-04-18 12:26:40,0.077s,PASSED
"click(findTestObject(""TC-CreatePolicy/ClientListing/ClientListAction""))",Chrome 73.0.3683.103,,2019-04-18 12:26:40,2019-04-18 12:26:45,4.976s,PASSED
