Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PolicyCreation,Chrome 73.0.3683.103,,2019-04-17 19:26:25,2019-04-17 19:29:46,3m - 21.237s,ERROR
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 73.0.3683.103,,2019-04-17 19:26:32,2019-04-17 19:26:42,10.434s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 19:26:32,2019-04-17 19:26:32,0.004s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 73.0.3683.103,,2019-04-17 19:26:32,2019-04-17 19:26:32,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), ""dDasTester"")",Chrome 73.0.3683.103,,2019-04-17 19:26:32,2019-04-17 19:26:32,0.219s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), ""Czybm6R*"")",Chrome 73.0.3683.103,,2019-04-17 19:26:32,2019-04-17 19:26:32,0.137s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-17 19:26:32,2019-04-17 19:26:36,4.019s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-17 19:26:36,2019-04-17 19:26:36,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-17 19:26:36,2019-04-17 19:26:42,5.854s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 73.0.3683.103,,2019-04-17 19:26:42,2019-04-17 19:26:42,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 73.0.3683.103,,2019-04-17 19:26:42,2019-04-17 19:26:42,0.001s,NOT_RUN
,,,,,,
Test Cases/TC02-CreatePolicy,Chrome 73.0.3683.103,This test case is for create the Policy,2019-04-17 19:26:42,2019-04-17 19:28:16,1m - 33.311s,ERROR
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 73.0.3683.103,,2019-04-17 19:26:43,2019-04-17 19:26:43,0.001s,PASSED
waitForJQueryLoad(10),Chrome 73.0.3683.103,,2019-04-17 19:26:43,2019-04-17 19:26:43,0.560s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 19:26:43,2019-04-17 19:26:48,5.008s,PASSED
"click(findTestObject(""TC-CreatePolicy/DashBoard/ClientSearchLink""))",Chrome 73.0.3683.103,,2019-04-17 19:26:48,2019-04-17 19:26:50,1.826s,PASSED
"setText(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), ""Dipak"")",Chrome 73.0.3683.103,,2019-04-17 19:26:50,2019-04-17 19:26:50,0.236s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 19:26:50,2019-04-17 19:26:55,5.003s,PASSED
"sendKeys(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-17 19:26:55,2019-04-17 19:26:55,0.122s,PASSED
delay(4),Chrome 73.0.3683.103,,2019-04-17 19:26:55,2019-04-17 19:26:59,4.003s,PASSED
"waitForElementClickable(findTestObject(""TC-CreatePolicy/ClientListing/ClientListAction""), 3)",Chrome 73.0.3683.103,,2019-04-17 19:26:59,2019-04-17 19:26:59,0.056s,PASSED
"click(findTestObject(""TC-CreatePolicy/ClientListing/ClientListAction""))",Chrome 73.0.3683.103,,2019-04-17 19:26:59,2019-04-17 19:27:00,0.948s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-17 19:27:00,2019-04-17 19:27:03,3.004s,PASSED
"click(findTestObject(""TC-CreatePolicy/ClientListing/StartQuote""))",Chrome 73.0.3683.103,,2019-04-17 19:27:03,2019-04-17 19:27:07,3.169s,PASSED
waitForJQueryLoad(5),Chrome 73.0.3683.103,,2019-04-17 19:27:07,2019-04-17 19:27:08,1.298s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectCurrency""), var_Currency, true)",Chrome 73.0.3683.103,,2019-04-17 19:27:08,2019-04-17 19:27:08,0.272s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectBroker""), var_Broker, true)",Chrome 73.0.3683.103,,2019-04-17 19:27:08,2019-04-17 19:27:09,0.739s,PASSED
waitForJQueryLoad(5),Chrome 73.0.3683.103,,2019-04-17 19:27:09,2019-04-17 19:27:09,0.520s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectProduct""), var_ProductName, false)",Chrome 73.0.3683.103,,2019-04-17 19:27:09,2019-04-17 19:27:10,0.130s,PASSED
waitForJQueryLoad(5),Chrome 73.0.3683.103,,2019-04-17 19:27:10,2019-04-17 19:27:10,0.527s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectPolicyTerm""), var_policyTerm, false)",Chrome 73.0.3683.103,,2019-04-17 19:27:10,2019-04-17 19:27:10,0.112s,PASSED
waitForJQueryLoad(3),Chrome 73.0.3683.103,,2019-04-17 19:27:10,2019-04-17 19:27:11,0.522s,PASSED
"selectOptionByValue(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectTimeZone""), ""343"", false)",Chrome 73.0.3683.103,,2019-04-17 19:27:11,2019-04-17 19:27:11,0.001s,NOT_RUN
delay(3),Chrome 73.0.3683.103,,2019-04-17 19:27:11,2019-04-17 19:27:14,3.005s,PASSED
"click(findTestObject(""TC-CreatePolicy/GeneralDetails/NextButton""))",Chrome 73.0.3683.103,,2019-04-17 19:27:14,2019-04-17 19:27:14,0.091s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 19:27:14,2019-04-17 19:27:19,5.002s,PASSED
"if (var_Alert.equals(""Cancel""))",Chrome 73.0.3683.103,,2019-04-17 19:27:19,2019-04-17 19:27:37,17.739s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-17 19:27:37,2019-04-17 19:27:42,5.004s,PASSED
"var_Total = getText(findTestObject(""TC-CreatePolicy/Premium/TotalPremium""))",Chrome 73.0.3683.103,,2019-04-17 19:27:42,2019-04-17 19:27:42,0.065s,PASSED
