Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Claim,Chrome 74.0.3729.108,,2019-04-25 14:48:16,2019-04-25 14:49:11,55.312s,PASSED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.108,,2019-04-25 14:48:32,2019-04-25 14:48:45,12.867s,PASSED
"openBrowser("""")",Chrome 74.0.3729.108,,2019-04-25 14:48:33,2019-04-25 14:48:33,0.003s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.108,,2019-04-25 14:48:33,2019-04-25 14:48:33,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), ""dDasTester"")",Chrome 74.0.3729.108,,2019-04-25 14:48:33,2019-04-25 14:48:33,0.682s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), ""Czybm6R*"")",Chrome 74.0.3729.108,,2019-04-25 14:48:33,2019-04-25 14:48:34,0.233s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.108,,2019-04-25 14:48:34,2019-04-25 14:48:38,4.026s,PASSED
maximizeWindow(),Chrome 74.0.3729.108,,2019-04-25 14:48:38,2019-04-25 14:48:38,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.108,,2019-04-25 14:48:38,2019-04-25 14:48:45,7.567s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.108,,2019-04-25 14:48:45,2019-04-25 14:48:45,0.002s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.108,,2019-04-25 14:48:45,2019-04-25 14:48:45,0.001s,NOT_RUN
,,,,,,
Test Cases/TC10-ClaimManagement,Chrome 74.0.3729.108,This Test Case is used to claim management.,2019-04-25 14:48:45,2019-04-25 14:49:09,24.054s,PASSED
delay(3),Chrome 74.0.3729.108,,2019-04-25 14:48:46,2019-04-25 14:48:49,3.006s,PASSED
"click(findTestObject(""TC10-Claim/Claims""))",Chrome 74.0.3729.108,,2019-04-25 14:48:49,2019-04-25 14:48:49,0.224s,PASSED
delay(4),Chrome 74.0.3729.108,,2019-04-25 14:48:49,2019-04-25 14:48:53,4.003s,PASSED
"click(findTestObject(""TC10-Claim/ClaimManagement""))",Chrome 74.0.3729.108,,2019-04-25 14:48:53,2019-04-25 14:48:55,2.232s,PASSED
waitForJQueryLoad(5),Chrome 74.0.3729.108,,2019-04-25 14:48:55,2019-04-25 14:48:56,0.621s,PASSED
"click(findTestObject(""TC10-Claim/AddClaimButton""))",Chrome 74.0.3729.108,,2019-04-25 14:48:56,2019-04-25 14:48:57,1.399s,PASSED
waitForJQueryLoad(4),Chrome 74.0.3729.108,,2019-04-25 14:48:57,2019-04-25 14:48:58,1.165s,PASSED
"click(findTestObject(""TC10-Claim/PolicyRefNo""))",Chrome 74.0.3729.108,,2019-04-25 14:48:58,2019-04-25 14:48:59,0.300s,PASSED
"setText(findTestObject(""TC10-Claim/SetPolicyNo""), PolicyNo_Claim)",Chrome 74.0.3729.108,,2019-04-25 14:48:59,2019-04-25 14:49:00,1.536s,PASSED
delay(2),Chrome 74.0.3729.108,,2019-04-25 14:49:00,2019-04-25 14:49:02,2.003s,PASSED
"click(findTestObject(""TC10-Claim/FindPolicyButton""))",Chrome 74.0.3729.108,,2019-04-25 14:49:02,2019-04-25 14:49:02,0.152s,PASSED
"click(findTestObject(""TC10-Claim/CloseButton""))",Chrome 74.0.3729.108,,2019-04-25 14:49:02,2019-04-25 14:49:03,1.230s,PASSED
delay(5),Chrome 74.0.3729.108,,2019-04-25 14:49:03,2019-04-25 14:49:03,0.001s,NOT_RUN
