Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PolicyCreation,Chrome 73.0.3683.103,,2019-04-18 16:30:49,2019-04-18 16:34:38,3m - 48.432s,PASSED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 73.0.3683.103,,2019-04-18 16:31:01,2019-04-18 16:31:16,14.556s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-18 16:31:02,2019-04-18 16:31:02,0.005s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 73.0.3683.103,,2019-04-18 16:31:02,2019-04-18 16:31:02,0.002s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), ""dDasTester"")",Chrome 73.0.3683.103,,2019-04-18 16:31:02,2019-04-18 16:31:05,3.044s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), ""Czybm6R*"")",Chrome 73.0.3683.103,,2019-04-18 16:31:05,2019-04-18 16:31:05,0.127s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-18 16:31:05,2019-04-18 16:31:09,4.022s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-18 16:31:09,2019-04-18 16:31:09,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-18 16:31:09,2019-04-18 16:31:16,7.074s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 73.0.3683.103,,2019-04-18 16:31:16,2019-04-18 16:31:16,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 73.0.3683.103,,2019-04-18 16:31:16,2019-04-18 16:31:16,0.002s,NOT_RUN
,,,,,,
Test Cases/TC02-CreatePolicy,Chrome 73.0.3683.103,This test case is for create the Policy,2019-04-18 16:31:16,2019-04-18 16:32:59,1m - 42.943s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 73.0.3683.103,,2019-04-18 16:31:16,2019-04-18 16:31:16,0.001s,PASSED
waitForJQueryLoad(10),Chrome 73.0.3683.103,,2019-04-18 16:31:16,2019-04-18 16:31:17,0.157s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 16:31:17,2019-04-18 16:31:22,5.005s,PASSED
"click(findTestObject(""TC-CreatePolicy/DashBoard/ClientSearchLink""))",Chrome 73.0.3683.103,,2019-04-18 16:31:22,2019-04-18 16:31:24,2.460s,PASSED
"setText(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), ""Dipak"")",Chrome 73.0.3683.103,,2019-04-18 16:31:24,2019-04-18 16:31:25,0.568s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 16:31:25,2019-04-18 16:31:30,5.003s,PASSED
"sendKeys(findTestObject(""TC-CreatePolicy/ClientListing/ClientName""), Keys.chord(ENTER))",Chrome 73.0.3683.103,,2019-04-18 16:31:30,2019-04-18 16:31:30,0.089s,PASSED
delay(4),Chrome 73.0.3683.103,,2019-04-18 16:31:30,2019-04-18 16:31:34,4.004s,PASSED
"waitForElementClickable(findTestObject(""TC-CreatePolicy/ClientListing/ClientListAction""), 3)",Chrome 73.0.3683.103,,2019-04-18 16:31:34,2019-04-18 16:31:34,0.094s,PASSED
"click(findTestObject(""TC-CreatePolicy/ClientListing/ClientListAction""))",Chrome 73.0.3683.103,,2019-04-18 16:31:34,2019-04-18 16:31:35,1.120s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-18 16:31:35,2019-04-18 16:31:38,3.002s,PASSED
"click(findTestObject(""TC-CreatePolicy/ClientListing/StartQuote""))",Chrome 73.0.3683.103,,2019-04-18 16:31:38,2019-04-18 16:31:41,3.477s,PASSED
waitForJQueryLoad(5),Chrome 73.0.3683.103,,2019-04-18 16:31:41,2019-04-18 16:31:43,1.139s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectCurrency""), var_Currency, true)",Chrome 73.0.3683.103,,2019-04-18 16:31:43,2019-04-18 16:31:43,0.313s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectBroker""), var_Broker, true)",Chrome 73.0.3683.103,,2019-04-18 16:31:43,2019-04-18 16:31:44,0.754s,PASSED
waitForJQueryLoad(5),Chrome 73.0.3683.103,,2019-04-18 16:31:44,2019-04-18 16:31:45,1.032s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectProduct""), var_ProductName, false)",Chrome 73.0.3683.103,,2019-04-18 16:31:45,2019-04-18 16:31:45,0.103s,PASSED
waitForJQueryLoad(5),Chrome 73.0.3683.103,,2019-04-18 16:31:45,2019-04-18 16:31:45,0.532s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectPolicyTerm""), var_policyTerm, false)",Chrome 73.0.3683.103,,2019-04-18 16:31:45,2019-04-18 16:31:45,0.119s,PASSED
waitForJQueryLoad(3),Chrome 73.0.3683.103,,2019-04-18 16:31:45,2019-04-18 16:31:46,0.529s,PASSED
"selectOptionByValue(findTestObject(""TC-CreatePolicy/GeneralDetails/SelectTimeZone""), ""343"", false)",Chrome 73.0.3683.103,,2019-04-18 16:31:46,2019-04-18 16:31:46,0.001s,NOT_RUN
delay(3),Chrome 73.0.3683.103,,2019-04-18 16:31:46,2019-04-18 16:31:49,3.007s,PASSED
"click(findTestObject(""TC-CreatePolicy/GeneralDetails/NextButton""))",Chrome 73.0.3683.103,,2019-04-18 16:31:49,2019-04-18 16:31:49,0.121s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 16:31:49,2019-04-18 16:31:54,5.003s,PASSED
"if (var_Alert.equals(""Cancel""))",Chrome 73.0.3683.103,,2019-04-18 16:31:54,2019-04-18 16:32:12,17.913s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 16:32:12,2019-04-18 16:32:17,5.004s,PASSED
"var_Total = getText(findTestObject(""TC-CreatePolicy/Premium/TotalPremium""))",Chrome 73.0.3683.103,,2019-04-18 16:32:17,2019-04-18 16:32:17,0.098s,PASSED
"com.excel.helper.ExcelHelper.updateTheExcel(""E:\MarkitCore\CoreApplication\Data Files\TestData\policy.xlsx"", ""ActualValue"", var_Total)",Chrome 73.0.3683.103,,2019-04-18 16:32:17,2019-04-18 16:32:19,1.789s,PASSED
"verifyElementText(findTestObject(""TC-CreatePolicy/Premium/TotalPremium""), var_ExpectedValue)",Chrome 73.0.3683.103,,2019-04-18 16:32:19,2019-04-18 16:32:19,0.063s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-18 16:32:19,2019-04-18 16:32:21,2.022s,PASSED
"click(findTestObject(""TC-CreatePolicy/Premium/BindButton""))",Chrome 73.0.3683.103,,2019-04-18 16:32:21,2019-04-18 16:32:23,2.001s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 16:32:23,2019-04-18 16:32:28,5.005s,PASSED
"click(findTestObject(""TC-CreatePolicy/PaymentDetails/PaymentMethods""))",Chrome 73.0.3683.103,,2019-04-18 16:32:28,2019-04-18 16:32:28,0.093s,PASSED
waitForJQueryLoad(4),Chrome 73.0.3683.103,,2019-04-18 16:32:28,2019-04-18 16:32:28,0.040s,PASSED
"selectOptionByLabel(findTestObject(""TC-CreatePolicy/PaymentDetails/SelectNoOfInstallment""), ""1"", false)",Chrome 73.0.3683.103,,2019-04-18 16:32:28,2019-04-18 16:32:28,0.084s,PASSED
delay(4),Chrome 73.0.3683.103,,2019-04-18 16:32:28,2019-04-18 16:32:32,4.002s,PASSED
"click(findTestObject(""TC-CreatePolicy/PaymentDetails/ConfirmPaymentType""))",Chrome 73.0.3683.103,,2019-04-18 16:32:32,2019-04-18 16:32:32,0.122s,PASSED
delay(4),Chrome 73.0.3683.103,,2019-04-18 16:32:32,2019-04-18 16:32:36,4.003s,PASSED
"setText(findTestObject(""TC-CreatePolicy/PaymentDetails/EmailText""), ""dipak.das@mailinator.com"")",Chrome 73.0.3683.103,,2019-04-18 16:32:36,2019-04-18 16:32:37,0.419s,PASSED
"scrollToElement(findTestObject(""TC-CreatePolicy/PaymentDetails/BindAndSendPolicySchedule""), 5)",Chrome 73.0.3683.103,,2019-04-18 16:32:37,2019-04-18 16:32:37,0.070s,PASSED
delay(6),Chrome 73.0.3683.103,,2019-04-18 16:32:37,2019-04-18 16:32:43,6.004s,PASSED
"click(findTestObject(""TC-CreatePolicy/PaymentDetails/BindAndSendPolicySchedule""))",Chrome 73.0.3683.103,,2019-04-18 16:32:43,2019-04-18 16:32:43,0.118s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 16:32:43,2019-04-18 16:32:48,5.003s,PASSED
"PolicyNo_Global = getText(findTestObject(""TC-CreatePolicy/Premium/PolicyNo""))",Chrome 73.0.3683.103,,2019-04-18 16:32:48,2019-04-18 16:32:48,0.001s,NOT_RUN
"Get_Policy_No = getText(findTestObject(""TC-CreatePolicy/Premium/PolicyNo""))",Chrome 73.0.3683.103,,2019-04-18 16:32:48,2019-04-18 16:32:48,0.584s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-18 16:32:48,2019-04-18 16:32:53,5.002s,PASSED
out.println(PolicyNo_Global),Chrome 73.0.3683.103,,2019-04-18 16:32:53,2019-04-18 16:32:53,0.001s,NOT_RUN
"com.excel.helper.ExcelHelper.updateTheExcel(""E:\MarkitCore\CoreApplication\Data Files\TestData\policy.xlsx"", ""policy"", Get_Policy_No)",Chrome 73.0.3683.103,,2019-04-18 16:32:53,2019-04-18 16:32:54,0.460s,PASSED
log.logInfo(PolicyNo_Global),Chrome 73.0.3683.103,,2019-04-18 16:32:54,2019-04-18 16:32:54,0.001s,NOT_RUN
